fund_id,asset_class,month,monthly_return,benchmark_return,active_return,avg_aum,month_end_nav,anomaly_count,sharpe_ratio
PAM0010,Equity,2022-05,-0.054717,-0.054924,0.000207,696682575.76,36.1515,0,-0.2647
PAM0010,Equity,2022-06,-0.069264,-0.07424,0.004976,634893041.96,33.6415,0,-0.2784
PAM0010,Equity,2022-07,0.008198,0.004107,0.004091,629083549.74,35.547,1,0.0375
PAM0010,Equity,2022-08,-0.01423,-0.010019,-0.004211,651889070.3,36.7554,1,-0.0888
PAM0010,Equity,2022-09,-4.5e-05,0.029262,-0.029307,633643307.91,36.6866,0,-0.0002
PAM0010,Equity,2022-10,0.029848,0.054633,-0.024785,632101901.33,37.7409,0,0.1536
PAM0010,Equity,2022-11,0.103051,0.096674,0.006377,689763793.13,41.7293,0,0.4329
PAM0010,Equity,2022-12,0.061892,0.050654,0.011238,747778884.06,44.3143,0,0.3062
PAM0010,Equity,2023-01,0.074936,0.049577,0.025359,801490860.67,50.0903,1,0.4637
PAM0010,Equity,2023-02,0.035433,0.047989,-0.012556,823550359.71,54.4035,1,0.1714
PAM0010,Equity,2023-03,0.081721,0.064378,0.017343,881438485.04,58.9417,0,0.4448
PAM0010,Equity,2023-04,0.054605,0.052073,0.002532,957820937.68,62.2123,0,0.4605
PAM0010,Equity,2023-05,-0.019766,-0.00755,-0.012216,953842536.27,60.9084,0,-0.1103
PAM0010,Equity,2023-06,0.070695,0.080182,-0.009487,964538298.02,65.2673,0,0.3756
PAM0010,Equity,2023-07,0.025014,0.013984,0.01103,1036889843.09,66.8519,0,0.1567
PAM0010,Equity,2023-08,0.082348,0.073631,0.008717,1094854648.89,72.4333,0,0.382
PAM0010,Equity,2023-09,0.027978,0.015841,0.012137,1161283475.04,74.4009,0,0.1637
PAM0010,Equity,2023-10,0.082391,0.101943,-0.019552,1197343652.61,76.6499,1,0.4904
PAM0010,Equity,2023-11,0.042964,0.022085,0.020879,1343239851.26,79.9104,0,0.2457
PAM0010,Equity,2023-12,0.026981,0.000792,0.026189,1378071763.67,81.9414,0,0.1246
PAM0010,Equity,2024-01,-0.03728,-0.055906,0.018626,1284719613.0,78.8016,0,-0.1856
PAM0010,Equity,2024-02,0.006538,0.002949,0.003589,1302595483.59,79.2367,0,0.0406
PAM0010,Equity,2024-03,0.078399,0.069252,0.009147,1368073730.73,85.5529,0,0.3943
PAM0010,Equity,2024-04,-0.031465,-0.050184,0.018719,1414843586.24,82.7565,0,-0.1541
PAM0010,Equity,2024-05,-0.009654,-0.005737,-0.003917,1393145638.36,81.8585,0,-0.0569
PAM0010,Equity,2024-06,0.129288,0.129039,0.000249,1461394609.16,93.0105,0,0.735
PAM0010,Equity,2024-07,-0.038174,-0.052607,0.014433,1530692631.63,89.343,0,-0.178
PAM0010,Equity,2024-08,-0.012406,-0.004208,-0.008198,1502640911.18,88.1295,0,-0.0712
PAM0010,Equity,2024-09,0.108713,0.110876,-0.002163,1529589787.85,93.2613,1,0.9282
PAM0010,Equity,2024-10,-0.109752,-0.122515,0.012763,1574663463.56,83.4697,0,-0.7636
PAM0010,Equity,2024-11,0.099543,0.095623,0.00392,1545877830.83,92.1029,0,0.6635
PAM0010,Equity,2024-12,-0.046084,-0.050635,0.004551,1552772620.47,87.8808,0,-0.335
PAM0011,Equity,2020-01,-0.011027,-0.012906,0.001879,1358664532.41,65.4113,0,-0.0637
PAM0011,Equity,2020-02,0.086234,0.077257,0.008977,1405319382.49,71.0057,2,0.4322
PAM0011,Equity,2020-03,-0.155894,-0.146082,-0.009812,1394360029.24,60.6827,0,-1.2539
PAM0011,Equity,2020-04,0.043044,0.03237,0.010674,1328741604.34,69.7192,2,0.2088
PAM0011,Equity,2020-05,0.070442,0.084891,-0.014449,1326789194.6,74.6903,0,0.3667
PAM0011,Equity,2020-06,0.010389,-0.020109,0.030498,1418684501.63,75.3058,0,0.0454
PAM0011,Equity,2020-07,-0.058195,-0.04508,-0.013115,1394447772.13,70.9459,0,-0.3294
PAM0011,Equity,2020-08,0.053909,0.062141,-0.008232,1409269844.4,74.7183,0,0.2381
PAM0011,Equity,2020-09,0.037447,0.011034,0.026413,1443987679.97,77.3888,0,0.1594
PAM0011,Equity,2020-10,0.12287,0.115826,0.007044,1543260607.54,91.6785,1,0.5732
PAM0011,Equity,2020-11,-0.013976,-0.013372,-0.000604,1606945009.59,90.2472,0,-0.066
PAM0011,Equity,2020-12,-0.006251,0.005905,-0.012156,1609573524.41,89.5557,0,-0.0345
PAM0011,Equity,2021-01,0.09334,0.102788,-0.009448,1680604332.93,98.1634,0,0.5015
PAM0011,Equity,2021-02,-0.026658,-0.037114,0.010456,1725825184.4,100.2236,1,-0.1414
PAM0011,Equity,2021-03,0.131875,0.130924,0.000951,1866226459.9,108.3553,1,0.586
PAM0011,Equity,2021-04,-0.027689,-0.036768,0.009079,1914154369.39,105.214,0,-0.1366
PAM0011,Equity,2021-05,0.025392,0.047301,-0.021909,1933531461.59,107.7418,0,0.1247
PAM0011,Equity,2021-06,0.130289,0.132079,-0.00179,2097284498.33,122.4507,0,0.6018
PAM0011,Equity,2021-07,0.088034,0.05168,0.036354,2344978220.84,133.5006,0,0.4674
PAM0011,Equity,2021-08,-0.039726,-0.041454,0.001728,2363241687.92,128.0829,0,-0.1992
PAM0011,Equity,2021-09,-0.083045,-0.063826,-0.019219,2259135070.13,117.6637,0,-0.4195
PAM0011,Equity,2021-10,0.091186,0.118591,-0.027405,2276010485.53,128.389,2,0.5134
PAM0011,Equity,2021-11,0.072693,0.084002,-0.011309,2516889632.4,137.9069,0,0.4545
PAM0011,Equity,2021-12,0.047268,0.048628,-0.00136,2692129061.03,151.57,1,0.2506
PAM0011,Equity,2022-01,-0.001655,0.01112,-0.012775,2680878930.75,151.218,0,-0.0127
PAM0011,Equity,2022-02,-0.062824,-0.061959,-0.000865,2632655877.61,141.747,0,-0.2928
PAM0011,Equity,2022-03,0.014,0.002779,0.011221,2583178435.34,150.7419,1,0.0825
PAM0011,Equity,2022-04,-0.054183,-0.057985,0.003802,2468399892.76,149.7874,1,-0.3634
PAM0011,Equity,2022-05,-0.002831,-0.017381,0.01455,2365176868.48,156.642,1,-0.0166
PAM0011,Equity,2022-06,-0.028058,-0.024731,-0.003327,2371117966.87,144.431,1,-0.1355
PAM0011,Equity,2022-07,-0.075073,-0.085386,0.010313,2248133910.66,133.8299,0,-0.4677
PAM0011,Equity,2022-08,0.009856,0.011172,-0.001316,2158852083.14,135.003,0,0.0614
PAM0011,Equity,2022-09,-0.052731,-0.060159,0.007428,2087555915.25,127.9433,0,-0.3568
PAM0011,Equity,2022-10,-0.047123,-0.040718,-0.006405,2031146748.06,121.8929,0,-0.2641
PAM0011,Equity,2022-11,0.040006,0.021925,0.018081,2052228767.14,126.6974,0,0.2245
PAM0011,Equity,2022-12,-0.001743,0.01777,-0.019513,2101580306.16,126.373,0,-0.0124
PAM0011,Equity,2023-01,-0.013093,-0.005656,-0.007437,2014207076.03,124.5828,0,-0.0781
PAM0011,Equity,2023-02,0.065009,0.053582,0.011427,2091464489.31,132.7737,0,0.3598
PAM0011,Equity,2023-03,0.036541,0.050359,-0.013818,2155608436.6,137.4783,0,0.1852
PAM0011,Equity,2023-04,0.047572,0.017134,0.030438,2263935196.99,143.9678,0,0.2461
PAM0011,Equity,2023-05,0.127061,0.109068,0.017993,2496224690.03,163.1739,0,0.6864
PAM0011,Equity,2023-06,0.013677,-0.015536,0.029213,2710349211.48,165.198,0,0.0761
PAM0011,Equity,2023-07,0.010318,0.00469,0.005628,2690575560.52,166.6708,0,0.0542
PAM0011,Equity,2023-08,0.003412,-0.013618,0.01703,2700443999.27,175.3777,1,0.0199
PAM0011,Equity,2023-09,0.026475,0.048625,-0.02215,2877098405.26,179.8272,0,0.1407
PAM0011,Equity,2023-10,0.026213,0.014631,0.011582,2831063177.53,184.3166,0,0.1362
PAM0011,Equity,2023-11,0.018145,0.042512,-0.024367,2833129038.22,187.213,0,0.0736
PAM0011,Equity,2023-12,-0.064224,-0.055118,-0.009106,2846053624.79,175.3159,0,-0.3521
PAM0011,Equity,2024-01,0.076558,0.067969,0.008589,2863966831.48,188.9682,0,0.4202
PAM0011,Equity,2024-02,-0.036505,-0.050042,0.013537,2847254067.53,181.9757,0,-0.2135
PAM0011,Equity,2024-03,0.130531,0.117368,0.013163,3007718980.66,217.4105,1,0.816
PAM0011,Equity,2024-04,0.053316,0.066325,-0.013009,3303656393.5,229.0433,0,0.3229
PAM0011,Equity,2024-05,0.081686,0.098252,-0.016566,3499243176.78,260.3709,1,0.3683
PAM0011,Equity,2024-06,0.02635,0.023969,0.002381,3641798558.17,267.0718,0,0.1683
PAM0011,Equity,2024-07,-0.009588,-0.020185,0.010597,3759721928.54,264.2084,0,-0.058
PAM0011,Equity,2024-08,0.012637,0.009753,0.002884,3695982386.77,267.259,0,0.0759
PAM0011,Equity,2024-09,-0.109492,-0.093026,-0.016466,3615128014.19,239.0909,0,-0.5467
PAM0011,Equity,2024-10,0.051184,0.063425,-0.012241,3385096057.79,238.4437,1,0.2123
PAM0011,Equity,2024-11,-0.071736,-0.072591,0.000855,3380863208.3,221.7818,0,-0.5962
PAM0011,Equity,2024-12,0.003808,0.014624,-0.010816,3331650080.63,222.2313,0,0.0184
PAM0012,Equity,2020-01,-0.017695,0.00876,-0.026455,1508992901.87,47.831,0,-0.1018
PAM0012,Equity,2020-02,-0.011322,-0.005532,-0.00579,1489180371.2,47.2432,0,-0.0681
PAM0012,Equity,2020-03,-0.14105,-0.15523,0.01418,1358148712.26,40.9722,0,-0.9567
PAM0012,Equity,2020-04,-0.077421,-0.064758,-0.012663,1234017745.01,37.8446,0,-0.3684
PAM0012,Equity,2020-05,0.05893,0.047509,0.011421,1214277911.64,40.064,0,0.2728
PAM0012,Equity,2020-06,0.069113,0.073805,-0.004692,1296437426.28,42.8527,0,0.3402
PAM0012,Equity,2020-07,-0.04039,-0.007905,-0.032485,1259694968.67,39.05,1,-0.243
PAM0012,Equity,2020-08,0.042508,0.058488,-0.01598,1302358099.76,40.5844,2,0.2242
PAM0012,Equity,2020-09,0.003143,-0.004373,0.007516,1303326366.55,40.6748,0,0.0211
PAM0012,Equity,2020-10,-0.044253,-0.033325,-0.010928,1302205772.31,36.9072,1,-0.226
PAM0012,Equity,2020-11,0.018011,0.032538,-0.014527,1269592311.69,37.5341,0,0.1063
PAM0012,Equity,2020-12,-0.02521,-0.014394,-0.010816,1279879676.04,36.5615,0,-0.1643
PAM0012,Equity,2021-01,-0.027966,-0.002301,-0.025665,1269511995.53,35.509,0,-0.1596
PAM0012,Equity,2021-02,0.06696,0.08791,-0.02095,1262997062.16,37.9293,0,0.4308
PAM0012,Equity,2021-03,0.089971,0.074912,0.015059,1375679014.17,39.3864,1,0.6588
PAM0012,Equity,2021-04,-0.010363,-0.019264,0.008901,1415376397.06,38.8983,0,-0.0461
PAM0012,Equity,2021-05,0.085269,0.078943,0.006326,1469171699.77,42.299,0,0.4715
PAM0012,Equity,2021-06,0.001858,0.005468,-0.00361,1503178721.07,44.4444,1,0.011
PAM0012,Equity,2021-07,0.144427,0.138953,0.005474,1708076937.41,51.2513,0,0.7673
PAM0012,Equity,2021-08,0.013102,0.017137,-0.004035,1812480290.36,49.2629,1,0.0721
PAM0012,Equity,2021-09,-0.095342,-0.108919,0.013577,1744672028.31,44.7288,0,-0.616
PAM0012,Equity,2021-10,0.066854,0.049939,0.016915,1734222458.74,47.754,0,0.3685
PAM0012,Equity,2021-11,0.022148,0.040015,-0.017867,1845113060.43,48.7402,0,0.1096
PAM0012,Equity,2021-12,-0.055445,-0.052414,-0.003031,1788443575.6,46.0404,0,-0.3025
PAM0012,Equity,2022-01,0.012112,-0.010039,0.022151,1683003045.17,46.5421,0,0.0675
PAM0012,Equity,2022-02,0.039131,0.039195,-6.4e-05,1752882184.7,48.3018,0,0.1704
PAM0012,Equity,2022-03,-0.030363,-0.021433,-0.00893,1765701589.74,46.787,0,-0.1645
PAM0012,Equity,2022-04,-0.115112,-0.102798,-0.012314,1646043308.54,41.6194,0,-0.5763
PAM0012,Equity,2022-05,-0.046772,-0.034064,-0.012708,1536763602.81,39.6337,0,-0.211
PAM0012,Equity,2022-06,0.046684,0.049106,-0.002422,1489491204.74,41.4601,0,0.2395
PAM0012,Equity,2022-07,0.070156,0.099121,-0.028965,1610360056.91,44.3873,0,0.3262
PAM0012,Equity,2022-08,0.014043,0.02692,-0.012877,1658375154.75,44.9668,0,0.0897
PAM0012,Equity,2022-09,0.025426,0.015281,0.010145,1676841359.06,46.0367,0,0.1189
PAM0012,Equity,2022-10,-0.010963,0.016493,-0.027456,1738893387.08,47.7483,1,-0.0601
PAM0012,Equity,2022-11,-0.062965,-0.056044,-0.006921,1590489743.01,44.7681,0,-0.3453
PAM0012,Equity,2022-12,0.065891,0.046688,0.019203,1678919577.9,45.3305,1,0.2993
PAM0012,Equity,2023-01,0.0511,0.042169,0.008931,1763542555.34,45.2734,1,0.3268
PAM0012,Equity,2023-02,0.075349,0.064306,0.011043,1900523812.51,48.7704,0,0.5125
PAM0012,Equity,2023-03,-0.045972,-0.030835,-0.015137,1892374738.18,44.1676,1,-0.2257
PAM0012,Equity,2023-04,-0.017671,-0.022595,0.004924,1935568253.17,41.1606,1,-0.0875
PAM0012,Equity,2023-05,-0.107741,-0.110564,0.002823,1768731228.83,36.9236,0,-0.8979
PAM0012,Equity,2023-06,-0.076634,-0.101013,0.024379,1612259356.53,34.162,0,-0.5063
PAM0012,Equity,2023-07,-0.006648,-0.010296,0.003648,1562778541.19,33.8884,0,-0.0354
PAM0012,Equity,2023-08,0.020872,0.018246,0.002626,1510533575.12,31.1902,2,0.1238
PAM0012,Equity,2023-09,0.030262,0.025447,0.004815,1602190827.59,32.0834,0,0.1348
PAM0012,Equity,2023-10,0.022062,0.004358,0.017704,1600123412.21,32.7403,0,0.1065
PAM0012,Equity,2023-11,0.01382,0.035159,-0.021339,1652833609.85,33.1506,0,0.0764
PAM0012,Equity,2023-12,0.006015,-0.017583,0.023598,1640571291.46,33.3062,0,0.0327
PAM0012,Equity,2024-01,-0.051204,-0.011401,-0.039803,1619085742.47,30.004,1,-0.2483
PAM0012,Equity,2024-02,-0.041565,-0.058458,0.016893,1559443886.7,28.7462,0,-0.237
PAM0012,Equity,2024-03,0.078234,0.079667,-0.001433,1573974154.14,31.0368,0,0.412
PAM0012,Equity,2024-04,0.049219,0.047009,0.00221,1674340858.6,32.568,0,0.3155
PAM0012,Equity,2024-05,0.053349,0.054724,-0.001375,1771208942.05,34.2954,0,0.278
PAM0012,Equity,2024-06,-0.046963,-0.039857,-0.007106,1743482552.0,32.6752,0,-0.2464
PAM0012,Equity,2024-07,0.083694,0.084104,-0.00041,1784998637.96,35.4825,0,0.5224
PAM0012,Equity,2024-08,0.068207,0.059442,0.008765,1929636749.76,37.9339,0,0.3851
PAM0012,Equity,2024-09,0.06875,0.062747,0.006003,2041115621.27,40.5878,0,0.4295
PAM0012,Equity,2024-10,0.019678,0.026876,-0.007198,2177008683.73,41.338,0,0.1115
PAM0012,Equity,2024-11,-0.03188,-0.035356,0.003476,2152167853.57,37.9813,1,-0.1646
PAM0012,Equity,2024-12,0.073096,0.058704,0.014392,2197317222.02,38.7727,1,0.4574
PAM0013,Equity,2020-01,-0.067027,-0.072737,0.00571,1187800048.98,33.4819,0,-0.3736
PAM0013,Equity,2020-02,0.05679,0.067202,-0.010412,1197394139.04,35.3864,0,0.2965
PAM0013,Equity,2020-03,0.061055,0.067522,-0.006467,1263416988.9,37.5837,0,0.4603
PAM0013,Equity,2020-04,-0.05578,-0.06377,0.00799,1262716568.87,35.4988,0,-0.3261
PAM0013,Equity,2020-05,0.04216,0.030387,0.011773,1253395379.69,36.9744,0,0.2248
PAM0013,Equity,2020-06,-0.036371,-0.04923,0.012859,1254913167.08,35.5941,0,-0.1841
PAM0013,Equity,2020-07,-0.008791,-0.003666,-0.005125,1239373309.08,35.2357,0,-0.0503
PAM0013,Equity,2020-08,-0.013034,-0.01832,0.005286,1236079167.13,34.722,0,-0.064
PAM0013,Equity,2020-09,0.064859,0.040645,0.024214,1249167813.43,36.9843,0,0.3251
PAM0013,Equity,2020-10,0.000851,0.008636,-0.007785,1309443947.08,36.9609,0,0.0045
PAM0013,Equity,2020-11,0.079646,0.060808,0.018838,1342981544.49,39.9443,0,0.3657
PAM0013,Equity,2020-12,-0.013366,-0.012127,-0.001239,1399512987.64,39.3639,0,-0.0781
PAM0013,Equity,2021-01,0.023874,0.037402,-0.013528,1417195745.65,40.2701,0,0.1426
PAM0013,Equity,2021-02,-0.043711,-0.040313,-0.003398,1398748100.08,38.5049,0,-0.2599
PAM0013,Equity,2021-03,0.061476,0.046333,0.015143,1397657832.01,40.9171,0,0.5051
PAM0013,Equity,2021-04,-0.037386,-0.024089,-0.013297,1496622309.83,39.3313,0,-0.166
PAM0013,Equity,2021-05,-0.063245,-0.042379,-0.020866,1288392214.82,36.8536,0,-0.3047
PAM0013,Equity,2021-06,0.168623,0.169553,-0.00093,1437477325.68,45.7157,1,0.9534
PAM0013,Equity,2021-07,0.004063,-0.022157,0.02622,1553320878.03,48.128,1,0.0219
PAM0013,Equity,2021-08,0.032211,0.031113,0.001098,1562695944.79,47.1594,1,0.1875
PAM0013,Equity,2021-09,-0.032664,-0.02247,-0.010194,1594977760.28,43.2945,1,-0.1718
PAM0013,Equity,2021-10,0.056985,0.0526,0.004385,1583511173.87,45.7552,0,0.2817
PAM0013,Equity,2021-11,-0.011461,-0.027969,0.016508,1566371165.02,47.4366,1,-0.0664
PAM0013,Equity,2021-12,-0.034291,-0.047994,0.013703,1546868425.81,43.4783,1,-0.1833
PAM0013,Equity,2022-01,0.001899,0.019198,-0.017299,1588095783.34,43.4545,0,0.0076
PAM0013,Equity,2022-02,0.004132,0.007268,-0.003136,1508987181.87,43.5554,0,0.0189
PAM0013,Equity,2022-03,-0.033709,-0.037001,0.003292,1527455713.84,42.0674,0,-0.22
PAM0013,Equity,2022-04,-0.137791,-0.109819,-0.027972,1370386578.42,36.5671,0,-0.6376
PAM0013,Equity,2022-05,-0.017598,-0.027603,0.010005,1301713925.14,34.0901,1,-0.1021
PAM0013,Equity,2022-06,0.028109,0.030438,-0.002329,1289759386.83,35.0218,0,0.1707
PAM0013,Equity,2022-07,-0.000904,0.004567,-0.005471,1334050701.13,34.9549,0,-0.0057
PAM0013,Equity,2022-08,0.120466,0.107622,0.012844,1413362977.89,39.3493,0,0.6015
PAM0013,Equity,2022-09,-0.166818,-0.157737,-0.009081,1306784000.71,33.2358,0,-0.9234
PAM0013,Equity,2022-10,-0.038562,-0.02636,-0.012202,1197295252.63,30.3504,1,-0.2527
PAM0013,Equity,2022-11,0.021664,0.016923,0.004741,1167776044.32,32.5144,1,0.1117
PAM0013,Equity,2022-12,-0.003187,-0.011027,0.00784,1194924723.92,30.7333,1,-0.0151
PAM0013,Equity,2023-01,-0.035934,-0.029743,-0.006191,1195437833.02,29.6138,0,-0.2176
PAM0013,Equity,2023-02,-0.008367,-0.019758,0.011391,1144021316.46,29.3261,0,-0.0435
PAM0013,Equity,2023-03,0.12992,0.126784,0.003136,1256914835.46,33.3243,0,0.6464
PAM0013,Equity,2023-04,0.068199,0.045671,0.022528,1331097184.34,35.6418,0,0.4532
PAM0013,Equity,2023-05,-0.005493,-0.027113,0.02162,1392887655.04,35.4,0,-0.0317
PAM0013,Equity,2023-06,0.098781,0.121882,-0.023101,1467411799.48,39.0179,0,0.5671
PAM0013,Equity,2023-07,0.025005,0.036379,-0.011374,1507055442.01,39.9528,0,0.1376
PAM0013,Equity,2023-08,0.018862,0.019171,-0.000309,1559097756.84,40.6677,0,0.1178
PAM0013,Equity,2023-09,0.052895,0.048888,0.004007,1658177456.99,42.8069,0,0.2648
PAM0013,Equity,2023-10,-0.021333,-0.022302,0.000969,1662666017.64,41.8688,0,-0.1525
PAM0013,Equity,2023-11,-0.040189,-0.034144,-0.006045,1627239172.85,40.1663,0,-0.2288
PAM0013,Equity,2023-12,-0.044279,-0.037799,-0.00648,1568702586.12,38.392,0,-0.3029
PAM0013,Equity,2024-01,0.036503,0.023069,0.013434,1532070995.61,39.7399,0,0.1718
PAM0013,Equity,2024-02,-0.034601,-0.022725,-0.011876,1564994410.66,36.4119,1,-0.1765
PAM0013,Equity,2024-03,-0.015497,-0.036038,0.020541,1542376233.84,35.7765,0,-0.0673
PAM0013,Equity,2024-04,0.051594,0.034138,0.017456,1587655309.41,37.6017,0,0.2497
PAM0013,Equity,2024-05,0.082726,0.080178,0.002548,1628105350.8,40.7885,0,0.4912
PAM0013,Equity,2024-06,0.03856,0.052902,-0.014342,1760776213.43,42.338,0,0.2128
PAM0013,Equity,2024-07,0.001919,0.013095,-0.011176,1791989892.98,42.3478,0,0.0097
PAM0013,Equity,2024-08,0.055056,0.062411,-0.007355,1803768096.65,44.684,0,0.3114
PAM0013,Equity,2024-09,0.056817,0.052125,0.004692,1938311359.75,49.6121,1,0.3749
PAM0013,Equity,2024-10,-0.03824,-0.017186,-0.021054,1912866186.43,47.6439,0,-0.171
PAM0013,Equity,2024-11,-0.033343,-0.038238,0.004895,1827293776.56,46.0264,0,-0.1949
PAM0013,Equity,2024-12,0.057981,0.059652,-0.001671,1872252545.78,48.7299,0,0.4091
PAM0014,Equity,2020-01,-0.022562,-0.028207,0.005645,1045774293.88,21.3848,0,-0.1435
PAM0014,Equity,2020-02,-0.015701,0.001156,-0.016857,1030722408.98,21.027,0,-0.0892
PAM0014,Equity,2020-03,-0.040572,-0.029266,-0.011306,979490978.29,20.1649,0,-0.2334
PAM0014,Equity,2020-04,-0.02134,-0.017943,-0.003397,959305095.77,21.7325,2,-0.1179
PAM0014,Equity,2020-05,0.006188,0.004289,0.001899,947070882.56,21.8368,0,0.0332
PAM0014,Equity,2020-06,-0.042145,-0.040166,-0.001979,920392831.31,20.9058,0,-0.2322
PAM0014,Equity,2020-07,0.012999,0.000868,0.012131,913262235.62,21.1418,0,0.0646
PAM0014,Equity,2020-08,0.047298,0.043809,0.003489,942983465.17,22.1301,0,0.2387
PAM0014,Equity,2020-09,-0.005779,-0.003327,-0.002452,950475609.82,21.9799,0,-0.0367
PAM0014,Equity,2020-10,0.008158,0.010427,-0.002269,974482340.97,22.1259,0,0.0425
PAM0014,Equity,2020-11,-0.043786,-0.075531,0.031745,980314375.6,21.1428,0,-0.2162
PAM0014,Equity,2020-12,0.003387,-0.008062,0.011449,923251177.43,21.1852,0,0.0191
PAM0014,Equity,2021-01,0.038737,0.045447,-0.00671,938134054.07,21.9952,0,0.2247
PAM0014,Equity,2021-02,-0.046975,-0.042465,-0.00451,937977573.58,20.9588,0,-0.2607
PAM0014,Equity,2021-03,-0.063217,-0.065958,0.002741,928429082.17,19.6359,0,-0.3043
PAM0014,Equity,2021-04,-0.000476,0.007173,-0.007649,874053821.46,19.5996,0,-0.0026
PAM0014,Equity,2021-05,0.040587,0.039621,0.000966,890193833.21,19.3475,1,0.1719
PAM0014,Equity,2021-06,-0.006382,-0.001549,-0.004833,906467203.61,19.1991,0,-0.0357
PAM0014,Equity,2021-07,0.023627,-0.01727,0.040897,905139229.91,20.6195,1,0.1504
PAM0014,Equity,2021-08,0.160212,0.150142,0.01007,1000588746.32,24.1629,0,1.0046
PAM0014,Equity,2021-09,-0.013409,-0.015493,0.002084,1086158963.94,23.8171,0,-0.0862
PAM0014,Equity,2021-10,0.016306,0.013421,0.002885,1059941922.54,24.1809,0,0.0958
PAM0014,Equity,2021-11,0.002228,-0.010714,0.012942,1068909584.67,21.8457,2,0.0132
PAM0014,Equity,2021-12,-0.049173,-0.039096,-0.010077,1051878942.12,20.7699,0,-0.288
PAM0014,Equity,2022-01,-0.036145,-0.020252,-0.015893,1006919587.68,20.0034,0,-0.1909
PAM0014,Equity,2022-02,0.017452,0.013571,0.003881,990915138.53,20.3299,0,0.0952
PAM0014,Equity,2022-03,0.034058,0.019009,0.015049,1012452966.15,21.0084,0,0.2036
PAM0014,Equity,2022-04,-0.011619,-0.009768,-0.001851,1017650945.36,20.7283,0,-0.0545
PAM0014,Equity,2022-05,-0.017868,-0.011125,-0.006743,1009587007.84,20.3404,0,-0.1143
PAM0014,Equity,2022-06,-0.031063,-0.054963,0.0239,1022926825.93,19.6863,0,-0.1585
PAM0014,Equity,2022-07,-0.018581,-0.006446,-0.012135,950404350.91,19.306,0,-0.123
PAM0014,Equity,2022-08,-0.066388,-0.060443,-0.005945,928118667.69,18.0461,0,-0.4389
PAM0014,Equity,2022-09,-0.021974,-0.023138,0.001164,872549046.64,17.6255,0,-0.1122
PAM0014,Equity,2022-10,0.011187,0.017597,-0.00641,880234122.29,17.8022,0,0.0641
PAM0014,Equity,2022-11,0.016275,-0.003723,0.019998,911825437.39,18.0475,0,0.0653
PAM0014,Equity,2022-12,-0.094473,-0.106375,0.011902,845506505.63,16.3913,0,-0.4863
PAM0014,Equity,2023-01,0.030225,0.032794,-0.002569,837132317.46,16.8588,0,0.135
PAM0014,Equity,2023-02,0.008255,0.004825,0.00343,853957228.84,16.9787,0,0.0471
PAM0014,Equity,2023-03,-0.032184,-0.021077,-0.011107,826198250.09,16.4204,0,-0.1928
PAM0014,Equity,2023-04,0.005131,0.005162,-3.1e-05,795571166.63,17.3134,1,0.0321
PAM0014,Equity,2023-05,0.056622,0.039478,0.017144,857018987.19,18.2886,0,0.2815
PAM0014,Equity,2023-06,0.013209,0.027413,-0.014204,846130306.69,18.4931,0,0.0589
PAM0014,Equity,2023-07,0.027603,0.035056,-0.007453,886139859.56,18.9877,0,0.1602
PAM0014,Equity,2023-08,0.118023,0.105774,0.012249,963113196.59,21.3059,0,0.4862
PAM0014,Equity,2023-09,0.105695,0.111385,-0.00569,1052131690.84,23.6429,0,0.5709
PAM0014,Equity,2023-10,-0.03771,-0.03896,0.00125,1081851261.22,22.732,0,-0.1957
PAM0014,Equity,2023-11,-0.088992,-0.10354,0.014548,1013505724.07,20.7478,0,-0.3909
PAM0014,Equity,2023-12,0.081389,0.05173,0.029659,1008005296.26,22.4637,0,0.3829
PAM0014,Equity,2024-01,0.087695,0.108648,-0.020953,1087723323.76,24.4741,0,0.4292
PAM0014,Equity,2024-02,-0.035915,-0.053261,0.017346,1135891261.59,23.5962,0,-0.2974
PAM0014,Equity,2024-03,-0.009837,0.011963,-0.0218,1108067535.05,23.336,0,-0.0553
PAM0014,Equity,2024-04,-0.030078,-0.02751,-0.002568,1069720249.89,22.6147,0,-0.1694
PAM0014,Equity,2024-05,-0.014829,-0.018515,0.003686,1068529581.93,20.0866,2,-0.0931
PAM0014,Equity,2024-06,0.107929,0.104767,0.003162,1112899516.18,22.3436,0,0.6158
PAM0014,Equity,2024-07,0.048362,0.037033,0.011329,1191623411.02,23.4299,0,0.3472
PAM0014,Equity,2024-08,-0.061116,-0.086745,0.025629,1190389751.39,22.0185,0,-0.4131
PAM0014,Equity,2024-09,0.034859,0.037474,-0.002615,1143771837.17,22.7678,0,0.1881
PAM0014,Equity,2024-10,0.064185,0.070666,-0.006481,1264167553.33,24.2296,0,0.3096
PAM0014,Equity,2024-11,-0.007613,-0.0096,0.001987,1239981973.02,24.0192,0,-0.0456
PAM0014,Equity,2024-12,-0.090449,-0.118015,0.027566,1181587428.01,21.9182,0,-0.6177
PAM0015,Equity,2020-01,-0.099253,-0.079826,-0.019427,1386328188.93,36.5058,0,-0.518
PAM0015,Equity,2020-02,0.005134,0.011402,-0.006268,1318425152.93,38.4738,1,0.0265
PAM0015,Equity,2020-03,-0.044612,-0.01888,-0.025732,1245062783.97,38.5864,1,-0.2625
PAM0015,Equity,2020-04,-0.179567,-0.174348,-0.005219,1132871724.18,32.1543,0,-0.82
